Date,Store_ID,SKU_ID,Beginning_Inventory,Units_Received,Units_Sold,Units_Transferred_In,Units_Transferred_Out,Damaged_Units,Ending_Inventory,Inventory_Value
2026-08-12,S003,TOW1474,1,0,1,3,1,0,0,0.0
2026-08-12,S004,TOW1474,0,2,1,0,1,0,1,36.0
2026-08-12,S005,TOW1474,0,5,4,0,0,0,1,36.0
2026-08-12,S006,TOW1474,0,1,1,3,3,0,0,0.0
2026-08-12,S007,TOW1474,1,1,2,1,3,1,0,0.0
2026-08-12,S008,TOW1474,1,1,1,3,2,1,1,36.0
2026-08-12,S009,TOW1474,1,2,2,1,3,0,1,36.0
2026-08-12,S010,TOW1474,1,2,2,3,2,0,1,36.0
2026-08-12,S001,TOW1475,1,0,1,3,3,0,0,0.0
2026-08-12,S002,TOW1475,2,2,2,1,3,0,2,51.6
2026-08-12,S003,TOW1475,0,0,0,2,1,0,0,0.0
2026-08-12,S004,TOW1475,1,0,0,0,3,0,1,25.8
2026-08-12,S005,TOW1475,0,3,3,1,0,0,0,0.0
2026-08-12,S006,TOW1475,1,2,2,0,0,0,1,25.8
2026-08-12,S007,TOW1475,2,2,2,3,1,0,2,51.6
2026-08-12,S008,TOW1475,0,0,0,0,0,0,0,0.0
2026-08-12,S009,TOW1475,2,5,5,1,3,0,2,51.6
2026-08-12,S010,TOW1475,0,0,0,3,3,0,0,0.0
2026-08-12,S001,TOW1476,0,3,1,2,1,0,2,11.98
2026-08-12,S002,TOW1476,0,4,3,3,1,0,1,5.99
2026-08-12,S003,TOW1476,1,4,3,3,2,0,2,11.98
2026-08-12,S004,TOW1476,0,0,0,1,3,0,0,0.0
2026-08-12,S005,TOW1476,1,8,6,1,0,0,3,17.97
2026-08-12,S006,TOW1476,0,7,4,0,2,0,3,17.97
2026-08-12,S007,TOW1476,0,5,4,1,0,0,1,5.99
2026-08-12,S008,TOW1476,1,3,3,1,1,0,1,5.99
2026-08-12,S009,TOW1476,1,1,0,2,3,0,2,11.98
2026-08-12,S010,TOW1476,2,6,6,0,1,0,2,11.98
2026-08-12,S001,TOW1477,0,0,0,1,1,0,0,0.0
2026-08-12,S002,TOW1477,0,2,2,2,3,0,0,0.0
2026-08-12,S003,TOW1477,1,0,0,3,0,0,1,28.0
2026-08-12,S004,TOW1477,0,0,0,3,2,0,0,0.0
2026-08-12,S005,TOW1477,0,0,0,1,3,0,0,0.0
2026-08-12,S006,TOW1477,1,12,8,1,0,0,5,140.0
2026-08-12,S007,TOW1477,1,0,0,0,0,0,1,28.0
2026-08-12,S008,TOW1477,1,3,3,1,1,0,1,28.0
2026-08-12,S009,TOW1477,0,3,2,1,1,0,1,28.0
2026-08-12,S010,TOW1477,1,0,1,2,3,0,0,0.0
2026-08-12,S001,TOW1478,0,0,0,3,0,0,0,0.0
2026-08-12,S002,TOW1478,2,1,1,3,3,0,2,14.08
2026-08-12,S003,TOW1478,0,0,0,2,1,0,0,0.0
2026-08-12,S004,TOW1478,0,0,0,1,2,0,0,0.0
2026-08-12,S005,TOW1478,2,5,5,3,2,0,2,14.08
2026-08-12,S006,TOW1478,0,7,6,1,0,0,1,7.04
2026-08-12,S007,TOW1478,0,1,0,1,0,0,1,7.04
2026-08-12,S008,TOW1478,2,7,7,0,0,0,2,14.08
2026-08-12,S009,TOW1478,1,0,1,2,0,0,0,0.0
2026-08-12,S010,TOW1478,0,0,0,2,1,0,0,0.0
2026-08-12,S001,TOW1479,1,0,0,2,1,0,1,14.81
2026-08-12,S002,TOW1479,0,0,0,3,1,0,0,0.0
2026-08-12,S003,TOW1479,0,1,0,2,1,0,1,14.81
2026-08-12,S004,TOW1479,1,8,7,3,3,0,2,29.62
2026-08-12,S005,TOW1479,1,1,2,1,1,0,0,0.0
2026-08-12,S006,TOW1479,2,3,3,3,1,0,2,29.62
2026-08-12,S007,TOW1479,0,1,0,1,0,0,1,14.81
2026-08-12,S008,TOW1479,1,6,5,3,3,0,2,29.62
2026-08-12,S009,TOW1479,1,0,0,3,1,0,1,14.81
2026-08-12,S010,TOW1479,1,0,1,0,0,0,0,0.0
2026-08-12,S001,TOW1480,0,3,3,0,1,0,0,0.0
2026-08-12,S002,TOW1480,0,1,1,1,3,0,0,0.0
2026-08-12,S003,TOW1480,0,0,0,3,2,0,0,0.0
2026-08-12,S004,TOW1480,0,0,0,0,3,0,0,0.0
2026-08-12,S005,TOW1480,1,0,1,2,3,0,0,0.0
2026-08-12,S006,TOW1480,1,8,6,0,2,0,3,32.07
2026-08-12,S007,TOW1480,1,1,2,1,1,0,0,0.0
2026-08-12,S008,TOW1480,0,2,1,1,1,0,1,10.69
2026-08-12,S009,TOW1480,0,0,0,2,3,0,0,0.0
2026-08-12,S010,TOW1480,0,2,1,2,0,0,1,10.69
2026-08-12,S001,TOW1481,0,2,2,1,2,0,0,0.0
2026-08-12,S002,TOW1481,0,1,0,2,0,0,1,12.19
2026-08-12,S003,TOW1481,0,0,0,1,3,0,0,0.0
2026-08-12,S004,TOW1481,0,4,3,3,0,1,1,12.19
2026-08-12,S005,TOW1481,1,2,2,3,1,0,1,12.19
2026-08-12,S006,TOW1481,0,2,1,1,0,0,1,12.19
2026-08-12,S007,TOW1481,0,1,1,3,3,0,0,0.0
2026-08-12,S008,TOW1481,0,1,0,3,1,0,1,12.19
2026-08-12,S009,TOW1481,1,0,1,3,1,0,0,0.0
2026-08-12,S010,TOW1481,0,0,0,2,2,0,0,0.0
2026-08-12,S001,TOW1482,0,1,1,0,0,0,0,0.0
2026-08-12,S002,TOW1482,1,3,2,1,2,0,2,50.86
2026-08-12,S003,TOW1482,2,0,0,2,0,0,2,50.86
2026-08-12,S004,TOW1482,0,0,0,2,3,0,0,0.0
2026-08-12,S005,TOW1482,0,0,0,1,2,0,0,0.0
2026-08-12,S006,TOW1482,1,3,3,0,2,0,1,25.43
2026-08-12,S007,TOW1482,0,1,0,0,2,0,1,25.43
2026-08-12,S008,TOW1482,0,2,1,2,2,0,1,25.43
2026-08-12,S009,TOW1482,1,4,4,2,3,0,1,25.43
2026-08-12,S010,TOW1482,0,1,0,2,1,0,1,25.43
2026-08-12,S001,TOW1483,1,5,4,1,3,0,2,61.98
2026-08-12,S002,TOW1483,0,4,3,1,2,0,1,30.99
2026-08-12,S003,TOW1483,0,1,0,3,1,0,1,30.99
2026-08-12,S004,TOW1483,0,1,0,0,2,0,1,30.99
2026-08-12,S005,TOW1483,0,0,0,2,3,0,0,0.0
2026-08-12,S006,TOW1483,0,4,4,3,1,0,0,0.0
2026-08-12,S007,TOW1483,1,6,5,0,2,0,2,61.98
2026-08-12,S008,TOW1483,0,1,0,2,2,1,1,30.99
2026-08-12,S009,TOW1483,1,5,4,2,1,0,2,61.98
2026-08-12,S010,TOW1483,1,0,1,0,3,0,0,0.0
2026-08-12,S001,TOW1484,1,0,0,1,0,0,1,31.2
2026-08-12,S002,TOW1484,0,6,5,0,1,0,1,31.2
2026-08-12,S003,TOW1484,0,4,3,0,2,0,1,31.2
2026-08-12,S004,TOW1484,1,0,0,0,3,0,1,31.2
2026-08-12,S005,TOW1484,0,3,2,0,3,0,1,31.2
2026-08-12,S006,TOW1484,0,1,1,2,2,0,0,0.0
2026-08-12,S007,TOW1484,1,4,3,0,3,0,2,62.4
2026-08-12,S008,TOW1484,2,2,2,0,2,0,2,62.4
2026-08-12,S009,TOW1484,0,0,0,1,3,0,0,0.0
2026-08-12,S010,TOW1484,1,6,6,2,0,0,1,31.2
2026-08-12,S001,TOW1485,0,0,0,0,1,0,0,0.0
2026-08-12,S002,TOW1485,0,0,0,1,1,0,0,0.0
2026-08-12,S003,TOW1485,0,0,0,1,3,0,0,0.0
2026-08-12,S004,TOW1485,0,1,0,3,2,0,1,31.28
2026-08-12,S005,TOW1485,0,7,6,0,1,0,1,31.28
2026-08-12,S006,TOW1485,0,0,0,0,3,0,0,0.0
2026-08-12,S007,TOW1485,1,0,0,0,1,0,1,31.28
2026-08-12,S008,TOW1485,0,0,0,3,0,0,0,0.0
2026-08-12,S009,TOW1485,0,0,0,2,3,0,0,0.0
2026-08-12,S010,TOW1485,0,0,0,1,3,0,0,0.0
2026-08-12,S001,TOW1486,1,0,0,3,1,0,1,32.33
2026-08-12,S002,TOW1486,0,6,4,0,0,0,2,64.66
2026-08-12,S003,TOW1486,2,9,8,2,3,0,3,96.99
2026-08-12,S004,TOW1486,0,5,4,1,2,0,1,32.33
2026-08-12,S005,TOW1486,0,4,3,1,0,0,1,32.33
2026-08-12,S006,TOW1486,1,7,6,0,0,0,2,64.66
2026-08-12,S007,TOW1486,0,6,4,1,2,0,2,64.66
2026-08-12,S008,TOW1486,0,3,2,1,0,0,1,32.33
2026-08-12,S009,TOW1486,0,4,3,3,0,0,1,32.33
2026-08-12,S010,TOW1486,0,4,2,3,3,0,2,64.66
2026-08-12,S001,TOW1487,0,4,2,3,2,0,2,43.38
2026-08-12,S002,TOW1487,2,0,0,3,0,0,2,43.38
2026-08-12,S003,TOW1487,1,3,2,2,0,0,2,43.38
2026-08-12,S004,TOW1487,0,4,4,0,3,0,0,0.0
2026-08-12,S005,TOW1487,1,4,4,0,0,0,1,21.69
2026-08-12,S006,TOW1487,1,0,0,0,3,0,1,21.69
2026-08-12,S007,TOW1487,1,0,1,0,1,0,0,0.0
2026-08-12,S008,TOW1487,1,5,5,0,2,0,1,21.69
2026-08-12,S009,TOW1487,1,7,8,0,3,0,0,0.0
2026-08-12,S010,TOW1487,0,0,0,2,0,0,0,0.0
2026-08-12,S001,TOW1488,2,2,2,3,2,0,2,23.88
2026-08-12,S002,TOW1488,0,1,1,3,1,0,0,0.0
2026-08-12,S003,TOW1488,1,5,6,2,1,0,0,0.0
2026-08-12,S004,TOW1488,1,4,4,2,3,0,1,11.94
2026-08-12,S005,TOW1488,0,0,0,0,3,0,0,0.0
2026-08-12,S006,TOW1488,0,3,2,3,1,0,1,11.94
2026-08-12,S007,TOW1488,0,5,4,0,0,0,1,11.94
2026-08-12,S008,TOW1488,0,2,0,1,0,0,2,23.88
2026-08-12,S009,TOW1488,0,3,2,2,0,1,1,11.94
2026-08-12,S010,TOW1488,0,1,1,3,3,0,0,0.0
2026-08-12,S001,TOW1489,0,0,0,0,1,0,0,0.0
2026-08-12,S002,TOW1489,1,6,5,0,2,0,2,12.06
2026-08-12,S003,TOW1489,0,0,0,3,3,0,0,0.0
2026-08-12,S004,TOW1489,0,0,0,1,0,0,0,0.0
2026-08-12,S005,TOW1489,0,0,0,2,1,0,0,0.0
2026-08-12,S006,TOW1489,1,2,2,0,1,0,1,6.03
2026-08-12,S007,TOW1489,0,3,2,1,0,0,1,6.03
2026-08-12,S008,TOW1489,1,0,0,3,2,0,1,6.03
2026-08-12,S009,TOW1489,1,1,2,2,0,0,0,0.0
2026-08-12,S010,TOW1489,0,3,2,1,0,0,1,6.03
2026-08-12,S001,TOW1490,1,2,2,1,2,0,1,13.84
2026-08-12,S002,TOW1490,2,8,8,2,0,0,2,27.68
2026-08-12,S003,TOW1490,0,1,1,0,2,0,0,0.0
2026-08-12,S004,TOW1490,0,2,1,0,3,0,1,13.84
2026-08-12,S005,TOW1490,1,3,3,3,2,1,1,13.84
2026-08-12,S006,TOW1490,0,2,0,0,3,0,2,27.68
2026-08-12,S007,TOW1490,1,0,1,3,0,0,0,0.0
2026-08-12,S008,TOW1490,0,8,5,0,3,0,3,41.52
2026-08-12,S009,TOW1490,0,1,0,2,1,0,1,13.84
2026-08-12,S010,TOW1490,1,0,0,3,1,0,1,13.84
2026-08-12,S001,TOW1491,1,0,0,1,1,0,1,8.28
2026-08-12,S002,TOW1491,0,3,2,3,2,0,1,8.28
2026-08-12,S003,TOW1491,0,0,0,2,2,0,0,0.0
2026-08-12,S004,TOW1491,0,2,2,1,2,0,0,0.0
2026-08-12,S005,TOW1491,0,1,0,0,3,0,1,8.28
2026-08-12,S006,TOW1491,2,5,5,1,0,0,2,16.56
2026-08-12,S007,TOW1491,1,1,1,0,0,0,1,8.28
2026-08-12,S008,TOW1491,0,0,0,2,3,0,0,0.0
2026-08-12,S009,TOW1491,1,1,1,2,2,0,1,8.28
2026-08-12,S010,TOW1491,0,1,1,1,1,0,0,0.0
2026-08-12,S001,TOW1492,0,0,0,2,2,0,0,0.0
2026-08-12,S002,TOW1492,1,4,4,2,1,0,1,9.31
2026-08-12,S003,TOW1492,0,3,2,0,1,0,1,9.31
2026-08-12,S004,TOW1492,1,0,0,1,2,1,1,9.31
2026-08-12,S005,TOW1492,1,1,1,0,3,0,1,9.31
2026-08-12,S006,TOW1492,0,4,3,3,2,0,1,9.31
2026-08-12,S007,TOW1492,0,0,0,3,3,0,0,0.0
2026-08-12,S008,TOW1492,0,1,1,3,0,0,0,0.0
2026-08-12,S009,TOW1492,0,4,3,1,0,0,1,9.31
2026-08-12,S010,TOW1492,0,1,1,3,1,0,0,0.0
2026-08-12,S001,TOW1493,0,0,0,3,1,0,0,0.0
2026-08-12,S002,TOW1493,0,0,0,3,3,0,0,0.0
2026-08-12,S003,TOW1493,1,1,1,3,2,0,1,8.36
2026-08-12,S004,TOW1493,0,0,0,1,2,0,0,0.0
2026-08-12,S005,TOW1493,2,5,5,3,1,0,2,16.72
2026-08-12,S006,TOW1493,1,2,3,1,0,0,0,0.0
2026-08-12,S007,TOW1493,0,4,3,1,1,0,1,8.36
2026-08-12,S008,TOW1493,0,0,0,0,1,0,0,0.0
2026-08-12,S009,TOW1493,1,3,3,3,3,0,1,8.36
2026-08-12,S010,TOW1493,0,2,2,3,1,0,0,0.0
2026-08-12,S001,TOW1494,1,0,1,0,2,0,0,0.0
2026-08-12,S002,TOW1494,2,6,5,1,0,0,3,94.47
2026-08-12,S003,TOW1494,1,0,1,0,3,0,0,0.0
2026-08-12,S004,TOW1494,1,0,1,3,2,0,0,0.0
2026-08-12,S005,TOW1494,0,1,1,2,1,0,0,0.0
2026-08-12,S006,TOW1494,0,0,0,3,3,0,0,0.0
2026-08-12,S007,TOW1494,0,1,1,2,3,0,0,0.0
2026-08-12,S008,TOW1494,2,4,4,2,2,0,2,62.98
2026-08-12,S009,TOW1494,0,1,1,2,2,0,0,0.0
2026-08-12,S010,TOW1494,0,2,1,3,1,0,1,31.49
2026-08-12,S001,TOW1495,1,1,1,2,0,1,1,26.23
2026-08-12,S002,TOW1495,0,0,0,2,0,0,0,0.0
2026-08-12,S003,TOW1495,0,5,4,2,1,0,1,26.23
2026-08-12,S004,TOW1495,1,0,0,1,2,0,1,26.23
2026-08-12,S005,TOW1495,1,1,1,3,2,0,1,26.23
2026-08-12,S006,TOW1495,0,3,2,3,1,0,1,26.23
2026-08-12,S007,TOW1495,0,5,4,3,1,0,1,26.23
2026-08-12,S008,TOW1495,0,7,5,3,3,0,2,52.46
2026-08-12,S009,TOW1495,0,0,0,2,0,0,0,0.0
2026-08-12,S010,TOW1495,0,3,2,2,2,0,1,26.23
2026-08-12,S001,TOW1496,0,4,3,1,1,0,1,16.11
2026-08-12,S002,TOW1496,0,1,0,0,0,0,1,16.11
2026-08-12,S003,TOW1496,0,2,1,0,2,0,1,16.11
2026-08-12,S004,TOW1496,1,0,0,3,2,0,1,16.11
2026-08-12,S005,TOW1496,0,0,0,0,1,0,0,0.0
2026-08-12,S006,TOW1496,0,3,3,2,3,0,0,0.0
2026-08-12,S007,TOW1496,1,1,1,2,2,0,1,16.11
2026-08-12,S008,TOW1496,1,17,14,0,2,0,4,64.44
2026-08-12,S009,TOW1496,0,7,5,3,3,0,2,32.22
2026-08-12,S010,TOW1496,0,0,0,3,1,0,0,0.0
2026-08-12,S001,TOW1497,1,0,0,1,1,0,1,34.87
2026-08-12,S002,TOW1497,0,4,2,3,1,0,2,69.74
2026-08-12,S003,TOW1497,1,0,0,0,1,0,1,34.87
2026-08-12,S004,TOW1497,0,0,0,1,0,0,0,0.0
2026-08-12,S005,TOW1497,2,8,8,3,2,0,2,69.74
2026-08-12,S006,TOW1497,0,1,1,2,0,0,0,0.0
2026-08-12,S007,TOW1497,2,3,3,1,1,0,2,69.74
2026-08-12,S008,TOW1497,1,11,9,1,2,0,3,104.61
2026-08-12,S009,TOW1497,1,1,2,0,0,1,0,0.0
2026-08-12,S010,TOW1497,0,1,0,0,1,0,1,34.87
2026-08-12,S001,TOW1498,0,1,0,2,0,0,1,26.61
2026-08-12,S002,TOW1498,1,0,1,2,0,0,0,0.0
2026-08-12,S003,TOW1498,0,0,0,3,2,0,0,0.0
2026-08-12,S004,TOW1498,0,1,0,2,3,0,1,26.61
2026-08-12,S005,TOW1498,0,2,1,2,3,0,1,26.61
2026-08-12,S006,TOW1498,0,1,0,2,2,0,1,26.61
2026-08-12,S007,TOW1498,0,2,1,1,0,0,1,26.61
2026-08-12,S008,TOW1498,1,1,1,3,0,0,1,26.61
2026-08-12,S009,TOW1498,1,1,1,1,2,0,1,26.61
2026-08-12,S010,TOW1498,0,5,4,2,0,0,1,26.61
2026-08-12,S001,TOW1499,0,0,0,0,2,0,0,0.0
2026-08-12,S002,TOW1499,0,1,0,1,0,0,1,16.09
2026-08-12,S003,TOW1499,1,0,1,2,2,0,0,0.0
2026-08-12,S004,TOW1499,0,1,0,0,3,0,1,16.09
2026-08-12,S005,TOW1499,0,1,0,2,0,0,1,16.09
2026-08-12,S006,TOW1499,1,0,0,2,1,0,1,16.09
2026-08-12,S007,TOW1499,0,5,4,3,2,0,1,16.09
2026-08-12,S008,TOW1499,0,2,1,2,2,0,1,16.09
2026-08-12,S009,TOW1499,1,0,0,0,2,0,1,16.09
2026-08-12,S010,TOW1499,1,0,1,1,2,0,0,0.0
2026-08-12,S001,TOW1500,0,1,0,0,0,0,1,22.88
2026-08-12,S002,TOW1500,2,0,0,1,2,0,2,45.76
2026-08-12,S003,TOW1500,0,1,0,1,3,0,1,22.88
2026-08-12,S004,TOW1500,0,1,0,3,3,0,1,22.88
2026-08-12,S005,TOW1500,1,2,2,3,3,0,1,22.88
2026-08-12,S006,TOW1500,0,0,0,1,1,1,0,0.0
2026-08-12,S007,TOW1500,0,1,0,3,1,0,1,22.88
2026-08-12,S008,TOW1500,1,3,3,1,1,0,1,22.88
2026-08-12,S009,TOW1500,0,0,0,0,0,0,0,0.0
2026-08-12,S010,TOW1500,1,0,0,2,2,0,1,22.88
2026-08-12,S001,BTH1501,0,0,0,0,3,0,0,0.0
2026-08-12,S002,BTH1501,0,0,0,2,0,0,0,0.0
2026-08-12,S003,BTH1501,1,2,3,3,2,0,0,0.0
2026-08-12,S004,BTH1501,0,0,0,0,1,0,0,0.0
2026-08-12,S005,BTH1501,0,0,0,2,2,0,0,0.0
2026-08-12,S006,BTH1501,0,0,0,1,3,0,0,0.0
2026-08-12,S007,BTH1501,1,0,0,1,1,0,1,28.45
2026-08-12,S008,BTH1501,1,0,0,1,3,0,1,28.45
2026-08-12,S009,BTH1501,0,1,1,2,1,0,0,0.0
2026-08-12,S010,BTH1501,0,0,0,0,1,0,0,0.0
2026-08-12,S001,BTH1502,0,0,0,0,0,0,0,0.0
2026-08-12,S002,BTH1502,0,2,1,3,0,0,1,7.43
2026-08-12,S003,BTH1502,0,1,0,3,3,0,1,7.43
2026-08-12,S004,BTH1502,0,1,0,2,2,0,1,7.43
2026-08-12,S005,BTH1502,2,2,2,1,3,0,2,14.86
2026-08-12,S006,BTH1502,0,0,0,1,0,0,0,0.0
2026-08-12,S007,BTH1502,1,3,2,2,0,0,2,14.86
2026-08-12,S008,BTH1502,2,5,5,2,1,0,2,14.86
2026-08-12,S009,BTH1502,0,1,1,2,2,0,0,0.0
2026-08-12,S010,BTH1502,0,1,0,0,2,0,1,7.43
2026-08-12,S001,BTH1503,0,0,0,1,3,0,0,0.0
2026-08-12,S002,BTH1503,0,1,0,2,3,0,1,21.19
2026-08-12,S003,BTH1503,0,0,0,1,0,0,0,0.0
2026-08-12,S004,BTH1503,0,0,0,1,0,0,0,0.0
2026-08-12,S005,BTH1503,1,2,2,0,1,0,1,21.19
2026-08-12,S006,BTH1503,0,1,0,0,3,0,1,21.19
2026-08-12,S007,BTH1503,1,3,2,2,3,0,2,42.38
2026-08-12,S008,BTH1503,0,1,0,1,1,0,1,21.19
2026-08-12,S009,BTH1503,0,0,0,3,3,0,0,0.0
2026-08-12,S010,BTH1503,0,0,0,3,0,0,0,0.0
2026-08-12,S001,BTH1504,0,3,2,0,0,0,1,19.69
2026-08-12,S002,BTH1504,0,3,2,3,1,0,1,19.69
2026-08-12,S003,BTH1504,0,0,0,3,0,0,0,0.0
2026-08-12,S004,BTH1504,0,6,4,1,3,0,2,39.38
2026-08-12,S005,BTH1504,1,0,0,2,2,0,1,19.69
2026-08-12,S006,BTH1504,0,3,2,2,0,0,1,19.69
2026-08-12,S007,BTH1504,2,0,0,3,1,0,2,39.38
2026-08-12,S008,BTH1504,1,5,5,1,2,0,1,19.69
2026-08-12,S009,BTH1504,0,0,0,3,0,0,0,0.0
2026-08-12,S010,BTH1504,0,1,0,0,1,0,1,19.69
2026-08-12,S001,BTH1505,0,1,1,1,3,0,0,0.0
2026-08-12,S002,BTH1505,1,1,2,1,0,0,0,0.0
2026-08-12,S003,BTH1505,0,3,2,2,2,0,1,17.98
2026-08-12,S004,BTH1505,0,0,0,2,0,0,0,0.0
2026-08-12,S005,BTH1505,0,1,1,3,0,0,0,0.0
2026-08-12,S006,BTH1505,0,5,4,0,2,0,1,17.98
2026-08-12,S007,BTH1505,1,5,4,2,1,0,2,35.96
2026-08-12,S008,BTH1505,1,3,3,3,3,0,1,17.98
2026-08-12,S009,BTH1505,1,3,2,0,2,0,2,35.96
2026-08-12,S010,BTH1505,0,0,0,0,1,0,0,0.0
2026-08-12,S001,BTH1506,0,1,0,2,2,0,1,16.74
2026-08-12,S002,BTH1506,2,6,6,2,3,0,2,33.48
2026-08-12,S003,BTH1506,1,0,0,0,3,0,1,16.74
2026-08-12,S004,BTH1506,1,1,1,2,3,0,1,16.74
2026-08-12,S005,BTH1506,0,0,0,2,1,0,0,0.0
2026-08-12,S006,BTH1506,1,5,5,3,2,0,1,16.74
2026-08-12,S007,BTH1506,1,0,0,2,3,0,1,16.74
2026-08-12,S008,BTH1506,1,0,0,2,2,0,1,16.74
2026-08-12,S009,BTH1506,1,0,1,0,2,0,0,0.0
2026-08-12,S010,BTH1506,1,4,3,3,2,0,2,33.48
2026-08-12,S001,BTH1507,0,1,1,1,1,0,0,0.0
2026-08-12,S002,BTH1507,1,4,4,1,2,0,1,31.97
2026-08-12,S003,BTH1507,0,3,2,1,1,0,1,31.97
2026-08-12,S004,BTH1507,0,4,3,1,0,0,1,31.97
2026-08-12,S005,BTH1507,0,0,0,2,2,0,0,0.0
2026-08-12,S006,BTH1507,2,6,5,2,0,0,3,95.91
2026-08-12,S007,BTH1507,0,2,1,3,0,0,1,31.97
2026-08-12,S008,BTH1507,1,2,2,0,3,0,1,31.97
2026-08-12,S009,BTH1507,0,0,0,2,0,0,0,0.0
2026-08-12,S010,BTH1507,0,0,0,2,0,0,0,0.0
2026-08-12,S001,BTH1508,1,0,0,3,3,0,1,28.75
2026-08-12,S002,BTH1508,1,1,0,1,1,0,2,57.5
2026-08-12,S003,BTH1508,1,0,0,2,1,0,1,28.75
2026-08-12,S004,BTH1508,0,5,4,1,1,0,1,28.75
2026-08-12,S005,BTH1508,1,0,1,2,2,0,0,0.0
2026-08-12,S006,BTH1508,0,1,1,1,0,0,0,0.0
2026-08-12,S007,BTH1508,0,1,0,3,1,0,1,28.75
2026-08-12,S008,BTH1508,0,4,3,3,3,0,1,28.75
2026-08-12,S009,BTH1508,0,5,4,0,1,0,1,28.75
2026-08-12,S010,BTH1508,0,0,0,1,3,0,0,0.0
2026-08-12,S001,BTH1509,0,1,0,1,3,0,1,28.61
2026-08-12,S002,BTH1509,0,2,1,3,1,0,1,28.61
2026-08-12,S003,BTH1509,0,1,1,0,0,0,0,0.0
2026-08-12,S004,BTH1509,1,0,0,2,3,0,1,28.61
2026-08-12,S005,BTH1509,0,0,0,1,0,0,0,0.0
2026-08-12,S006,BTH1509,1,0,1,1,2,0,0,0.0
2026-08-12,S007,BTH1509,0,3,2,0,2,0,1,28.61
2026-08-12,S008,BTH1509,1,1,1,2,0,0,1,28.61
2026-08-12,S009,BTH1509,0,1,0,0,0,0,1,28.61
2026-08-12,S010,BTH1509,0,0,0,3,1,0,0,0.0
2026-08-12,S001,BTH1510,0,4,3,3,2,0,1,35.13
2026-08-12,S002,BTH1510,1,1,2,2,1,0,0,0.0
2026-08-12,S003,BTH1510,0,0,0,3,1,0,0,0.0
2026-08-12,S004,BTH1510,0,3,2,0,0,0,1,35.13
2026-08-12,S005,BTH1510,0,2,2,3,2,0,0,0.0
2026-08-12,S006,BTH1510,0,2,2,2,2,0,0,0.0
2026-08-12,S007,BTH1510,0,2,0,2,3,0,2,70.26
2026-08-12,S008,BTH1510,0,4,2,1,1,0,2,70.26
2026-08-12,S009,BTH1510,0,0,0,3,1,0,0,0.0
2026-08-12,S010,BTH1510,1,0,0,3,0,0,1,35.13
2026-08-12,S001,BTH1511,0,0,0,0,2,0,0,0.0
2026-08-12,S002,BTH1511,1,0,1,2,2,0,0,0.0
2026-08-12,S003,BTH1511,1,0,1,1,3,0,0,0.0
2026-08-12,S004,BTH1511,0,3,3,0,0,1,0,0.0
2026-08-12,S005,BTH1511,0,1,1,2,1,0,0,0.0
2026-08-12,S006,BTH1511,1,2,3,1,0,0,0,0.0
2026-08-12,S007,BTH1511,1,5,4,0,0,0,2,76.82
2026-08-12,S008,BTH1511,0,1,1,2,0,0,0,0.0
2026-08-12,S009,BTH1511,0,1,1,3,3,0,0,0.0
2026-08-12,S010,BTH1511,1,0,1,0,0,0,0,0.0
2026-08-12,S001,BTH1512,0,5,3,3,0,0,2,76.52
2026-08-12,S002,BTH1512,0,13,10,1,1,0,3,114.78
2026-08-12,S003,BTH1512,0,6,5,3,0,0,1,38.26
2026-08-12,S004,BTH1512,1,2,2,1,2,0,1,38.26
2026-08-12,S005,BTH1512,0,1,0,2,2,0,1,38.26
2026-08-12,S006,BTH1512,1,5,5,1,3,0,1,38.26
2026-08-12,S007,BTH1512,1,1,1,0,0,0,1,38.26
2026-08-12,S008,BTH1512,0,2,0,3,1,0,2,76.52
2026-08-12,S009,BTH1512,1,3,3,1,1,0,1,38.26
2026-08-12,S010,BTH1512,0,11,7,2,3,0,4,153.04
2026-08-12,S001,BTH1513,0,0,0,0,0,0,0,0.0
2026-08-12,S002,BTH1513,0,3,2,2,3,0,1,31.04
2026-08-12,S003,BTH1513,0,2,2,2,3,0,0,0.0
2026-08-12,S004,BTH1513,0,1,0,3,3,0,1,31.04
2026-08-12,S005,BTH1513,1,1,2,2,0,0,0,0.0
2026-08-12,S006,BTH1513,1,1,1,0,2,0,1,31.04
2026-08-12,S007,BTH1513,0,0,0,2,0,0,0,0.0
2026-08-12,S008,BTH1513,0,11,7,0,3,0,4,124.16
2026-08-12,S009,BTH1513,0,1,1,2,0,1,0,0.0
2026-08-12,S010,BTH1513,0,1,1,0,2,0,0,0.0
2026-08-12,S001,BTH1514,0,0,0,0,3,0,0,0.0
2026-08-12,S002,BTH1514,0,0,0,2,1,0,0,0.0
2026-08-12,S003,BTH1514,0,0,0,0,0,0,0,0.0
2026-08-12,S004,BTH1514,0,0,0,0,1,0,0,0.0
2026-08-12,S005,BTH1514,2,0,0,3,2,0,2,63.3
2026-08-12,S006,BTH1514,1,4,4,1,1,0,1,31.65
2026-08-12,S007,BTH1514,0,0,0,3,0,0,0,0.0
2026-08-12,S008,BTH1514,1,0,1,1,1,0,0,0.0
2026-08-12,S009,BTH1514,0,0,0,0,3,0,0,0.0
2026-08-12,S010,BTH1514,0,1,0,3,1,0,1,31.65
2026-08-12,S001,BTH1515,0,0,0,3,2,0,0,0.0
